filename,width,height,class,xmin,ymin,xmax,ymax
EP-25-_jpg.rf.b3abdd65e6209ca5e852adc816d4058f.jpg,640,640,Light Refreshment,87,217,391,366
SPEED_LIM-731-_png.rf.b48c52a7fc885dac666c9a4bdc12bd17.jpg,640,640,Speed limit -40-,83,117,565,530
PEDC-22-_png.rf.b506f4fa16661d73b114e52b13b3dbe7.jpg,640,640,Pedestrian Crossing,39,69,604,588
STEEPAS-46-_png.rf.b48aea5316695ff9f92cdebd22d329d3.jpg,640,640,Steep Ascent,24,62,616,593
FROCKS-7-_jpg.rf.b4432a5bce522290158d83a1ec1f864b.jpg,640,640,Falling Rocks,229,69,547,459
RHPB-12-_jpg.rf.b413e99bc0c2b3b538c15d656562123b.jpg,640,640,Right Hair Pin Bend,65,64,576,552
SPEED_LIM-768-_png.rf.b568a7cbe9ec1123c4789f4d9a65e636.jpg,640,640,Speed Limit -55-,8,244,640,562
SPEED_LIM-676-_png.rf.b56d4686420eb678379e5341e48d0a64.jpg,640,640,Speed Limit -120-,62,147,556,571
NOSTOPPING-20-_jpg.rf.b41cc948c3f5bacbea444d65dfc6ee1e.jpg,640,640,No Stopping,169,90,373,425
RRBEN-80-_jpg.rf.b5574aa7ad1aef059a5f2d5a24286482.jpg,640,640,Right Reverse Bend,169,162,476,439
SPEED_LIM-435-_png.rf.b561a0bbd4d2f28261c19b259a076ae4.jpg,640,640,Speed Limit -60-,70,319,573,609
MAW-6-_jpg.rf.b55bab33897cd565c607a31b2e5c2e3a.jpg,640,640,Men at Work,144,78,497,446
DD-33-_jpg.rf.b5a5088c1db2a468ac5190ae827b1d37.jpg,640,640,Dangerous Dip,159,115,532,543
SPEED_LIM-1257-_png.rf.b3fa4a38acd4d988ba0d0021c72f75ae.jpg,640,640,Speed Limit -110-,126,188,498,457
FROCKS-44-_jpg.rf.b5977433ebe91f8fc1f4891c9d7c896a.jpg,640,640,Falling Rocks,47,27,589,555
FROCKS-47-_jpg.rf.b478866ea12f12e0e07d292c69e18dd4.jpg,640,640,Falling Rocks,85,94,537,542
SPEED_LIM-1310-_png.rf.b3c7bdb3584075786afac62cb0d3f43e.jpg,640,640,Speed Limit 30,130,155,502,489
PLC-11-_jpg.rf.b59e44d3277ca2471bc652ef06600bba.jpg,640,640,Parking Lot Cars,49,260,239,508
PLC-11-_jpg.rf.b59e44d3277ca2471bc652ef06600bba.jpg,640,640,Parking Lot Cars,311,144,354,209
PLC-11-_jpg.rf.b59e44d3277ca2471bc652ef06600bba.jpg,640,640,Parking Lot Cars,403,121,452,203
STEEPAS-12-_png.rf.b5b8e068131cc2b7be32b692b8a70935.jpg,640,640,Steep Ascent,22,55,603,594
LRB-1-_png.rf.b4eb6fbf7756b995b46fec749a116be1.jpg,640,640,Left Reverse Bend,62,80,588,544
PLCY-24-_jpg.rf.b5b6f04745b0e4c5b6eb987db303ed3d.jpg,640,640,Parking Lot Cycle,216,32,440,544
STEEPAS-4-_jpg.rf.b5c34620d9944c4de501be70658e44e1.jpg,640,640,Steep Ascent,26,22,612,604
CC-38-_png.rf.b606fa4438aed436fbfd209ad799f92e.jpg,640,640,Cycle Crossing,39,36,599,610
SPEED_LIM-153-_png.rf.b52ed2a4c4f335d4ae28571906123c97.jpg,640,640,Speed Limit -100-,96,150,561,495
RWAH-2-_png.rf.b60538204ba4b45122db61997882df43.jpg,640,640,Road Wideness Ahead,32,0,635,613
RHC-10-_jpg.rf.b56d587bba3b8d47ec42f17cfd54b63e.jpg,640,640,Right Hand Curve,70,82,590,544
SPEED_LIM-88-_png.rf.b5b6a15c6280dcd73f05ccfddaf1cf18.jpg,640,640,Speed Limit -60-,87,190,547,593
NP-55-_jpg.rf.b603e7da3aae18f663a3fc3608ba7d5d.jpg,640,640,No Parking,140,115,360,481
FIRST-AID-27-_jpg.rf.b60c29d2e290e0457da9c2e7548e4926.jpg,640,640,First Aid Post,10,65,603,542
NOSTOPPING-9-_jpg.rf.b546f8c9743553538260e5bd6a16c10b.jpg,640,640,No Stopping,303,93,462,325
CC-57-_png.rf.b5be4765bab56a1cb036ddd36a681ce3.jpg,640,640,Cycle Crossing,40,32,591,604
FROCKS-50-_jpg.rf.b5ee0979664db502f4f9daddb17d7361.jpg,640,640,Falling Rocks,42,189,481,599
GIVEWAY-120-_jpg.rf.b62d65568fa373f5c294654033513943.jpg,640,640,Give Way,169,85,469,509
SPEED_LIM-54-_png.rf.b633d87d678cd56470f2f1a98587ac75.jpg,640,640,Speed Limit -50-,51,166,592,601
SAHED-27-_png.rf.b59eb48130a8b490d4facf4dcd0c11d0.jpg,640,640,School Ahead,75,63,568,600
SPEED_LIM-17-_png.rf.b583522e7648756d67e1a51118348983.jpg,640,640,Speed Limit -60-,111,201,544,437
BA-2-_png.rf.b662abf7a96c693f9a0a80e7e20c0048.jpg,640,640,Barrier Ahead,70,52,588,580
CC-24-_png.rf.b617f7f926d8299839852431d4ea9331.jpg,640,640,Cycle Crossing,83,37,562,543
LREFRESH-10-_jpg.rf.b55ff0f9a95722375c9c3abc484af8bc.jpg,640,640,Light Refreshment,60,48,588,542
FERRY-4-_png.rf.b6b8577ba14c6a839c958a5a2985c92d.jpg,640,640,Caution,60,36,582,573
LHC-32-_jpg.rf.b602581551c300f5441d85ea7c380368.jpg,640,640,Left hand curve,48,35,612,548
FROCKS-7-_png.rf.b5b225009623ca87b27418e409cdabaa.jpg,640,640,Falling Rocks,10,60,640,640
HUMP-37-_jpg.rf.b69f6c445f7105ea29f754edd4a95deb.jpg,640,640,Hump,150,139,529,509
STEEPAS-27-_png.rf.b6c168a8a756a07f1210000ae4676816.jpg,640,640,Steep Ascent,43,26,602,602
HUMP-82-_jpg.rf.b6d3a96bebc11e417e0ff773d66c7384.jpg,640,640,Hump,77,56,518,455
SPEED_LIM-756-_png.rf.b6c4549d634013bc154090109234633a.jpg,640,640,Speed Limit -80-,103,117,535,530
GIVEWAY-87-_jpg.rf.b5b77d8bf1fe62e809ad6b9977951fff.jpg,640,640,Give Way,135,110,522,402
STEEPDES-35-_png.rf.b6e5edd3f740174a086eb3c8caeda26f.jpg,640,640,Steep Desecnt,60,85,608,601
SPEED_LIM-98-_png.rf.b5867420a6983518882bed5737dfc73f.jpg,640,640,Speed Limit -10-,103,128,530,489
STOP-77-_png.rf.b6c5c1755a1166ab9159e0af397fa599.jpg,640,640,Stop,39,47,598,613
GIVEWAY-66-_jpg.rf.b5551d6da6b7a9055a332a3f55e21d44.jpg,640,640,Give Way,39,42,600,523
PTELE-19-_png.rf.b5d6f6cf878f6d4cb6202a79d4a3927f.jpg,640,640,Public Telephone,78,137,571,501
SPEED_LIM-596-_png.rf.b6ee4ff64bc43b4c4c5c0d9b73a2eeef.jpg,640,640,Speed Limit -75-,47,137,578,530
SPEED_LIM-202-_png.rf.b5e62ad9a2e77e8d6068444a8eb44921.jpg,640,640,Speed Limit -60-,119,154,522,500
SPEED_LIM-573-_png.rf.b6c2290b19ed774dd8777ce6d8127608.jpg,640,640,Speed limit -40-,48,85,593,549
C-19-_jpg.rf.b5eb1cfd23cc01ab4c12b7ce12906339.jpg,640,640,Cattle,58,28,575,597
LHC-1-_jpg.rf.b6fc8ff13628aadb01947642d39099a9.jpg,640,640,Left hand curve,51,48,601,552
FERRY-6-_png.rf.b6fe98f8f65a8d9e58acfd834f8a4a0d.jpg,640,640,Caution,58,79,602,600
BA-10-_png.rf.b602f3e131bd8b67379c6e2750962339.jpg,640,640,Barrier Ahead,49,54,615,597
SPEED_LIM-200-_png.rf.b6fa9406fbc9f7f1d1b504283b3f34ad.jpg,640,640,Speed limit -40-,129,166,514,481
SPEED_LIM-522-_png.rf.b700ad6837e700b3ae7a70f21545c9b1.jpg,640,640,Speed Limit -55-,41,181,585,587
SPEED_LIM-1180-_png.rf.b727b40ec28c74f7162d4093f7c4fb50.jpg,640,640,Speed Limit -110-,104,149,524,498
RESTP-15-_png.rf.b7a94f510e293c193a59a7da3ebb0328.jpg,640,640,Resting Place,35,34,611,521
PEDC-19-_jpg.rf.b668f0f0ee4aa2778f525ec8a769d4cb.jpg,640,640,Pedestrian Crossing,151,218,281,459
SLIPROAD-2-_png.rf.b6411e61ac7dbf670d76dedc6b9fed89.jpg,640,640,Slippery Road,13,17,640,416
SPEED_LIM-677-_png.rf.b76c498ae74c11a251a9ec51f21fe47e.jpg,640,640,Speed Limit -100-,59,139,569,548
SPEED_LIM-441-_png.rf.b631103845a0402622411c106b65ea69.jpg,640,640,Speed Limit -60-,39,102,602,564
SPEED_LIM-1150-_png.rf.b6ad455a61c86578d36ff2138178cca2.jpg,640,640,Speed limit -40-,142,130,510,392
SPEED_LIM-720-_png.rf.b7841ae7158cb0c2935d0f7d1ffbc7a8.jpg,640,640,Speed Limit -50-,113,107,520,504
RRBEN-75-_jpg.rf.b76d46be84cd6c08489b9c883f6b8b33.jpg,640,640,Right Reverse Bend,100,45,537,487
RRBEN-70-_jpg.rf.b7cc45562fb90e4d13e9a8602595dd23.jpg,640,640,Right Reverse Bend,75,51,586,596
SPEED_LIM-47-_jpg.rf.b7c45cd0ffa0254030d5d21c29edb1c1.jpg,640,640,Speed limit -15-,146,173,205,262
RRBEN-44-_jpg.rf.b729fa708fccdad68be97fc9d8a0db46.jpg,640,640,Right Reverse Bend,43,7,614,601
SPEED_LIM-887-_png.rf.b7704891d0c0ad409b6cb48e8ae91975.jpg,640,640,Speed Limit -100-,74,120,567,499
SPEED_LIM-810-_png.rf.b7d314e3b253f128e7b9eab229924afb.jpg,640,640,Speed Limit -60-,81,106,546,547
FERRY-20-_jpg.rf.b7151f9454fbf8181f39a254d05b54e7.jpg,640,640,Caution,111,39,514,270
RHPB-3-_png.rf.b78a0009c399dc9c5c49a3cc1a141f29.jpg,640,640,Right Hair Pin Bend,153,121,491,615
NP-19-_jpg.rf.b7bee72eb6adc2b894fae5fa3670cf70.jpg,640,640,No Parking,193,139,446,414
PTELE-57-_png.rf.b80fa4b69d99c9b728f380999a9650c7.jpg,640,640,Public Telephone,58,41,613,621
NARROWBRID-31-_jpg.rf.b7d7e887721dc0cd11885d976665cfb8.jpg,640,640,Narrow Bridge,102,88,538,447
C-24-_png.rf.b6f7463c449c84a23e7fab0226389c7f.jpg,640,640,Cattle,15,18,620,620
RESTP-27-_png.rf.b80a2c19c2c75cbdbd0a45176abf1e12.jpg,640,640,Resting Place,64,22,587,602
STEEPDES-52-_png.rf.b82a5f0813af99ffbca029977b46b871.jpg,640,640,Steep Desecnt,37,31,621,625
RESTP-13-_png.rf.b85260809546dad42a5422964d07fbbf.jpg,640,640,Resting Place,69,99,586,530
EP-31-_jpg.rf.b7f91b112bcb20a049b67bbb6f99b695.jpg,640,640,Light Refreshment,101,69,562,538
NOTHROAD-14-_png.rf.b789179c2d515934e16968dc1a1bce90.jpg,640,640,No Thorough Road,96,26,553,577
RRBEN-60-_jpg.rf.b8da0124e060505180174745612c0495.jpg,640,640,Right Reverse Bend,133,122,460,397
HUMP-28-_jpg.rf.b79c188a06ed40aa24afde287154640f.jpg,640,640,Hump,400,71,608,366
SPEED_LIM-1143-_png.rf.b884d00b23d272a5252e73e86d47cb3d.jpg,640,640,Speed limit -40-,126,111,521,409
SPEED_LIM-872-_png.rf.b8e933426db3551ea4b7e5e6bc420a5c.jpg,640,640,Speed Limit -70-,104,128,533,497
STOP-15-_jpg.rf.b87efa72a8a91140bbb329c1c1a49d21.jpg,640,640,Stop,398,190,469,312
STOP-15-_jpg.rf.b87efa72a8a91140bbb329c1c1a49d21.jpg,640,640,Stop,360,169,493,334
STOP-15-_jpg.rf.b87efa72a8a91140bbb329c1c1a49d21.jpg,640,640,Stop,277,151,473,325
SPEED_LIM-467-_png.rf.b782eeb4026033c01502e8589460974f.jpg,640,640,Speed Limit -130-,71,96,569,514
SPEED_LIM-404-_png.rf.b8c34dad3467383b1a440bb25b0a54ae.jpg,640,640,Speed Limit -120-,72,170,557,475
SPEED_LIM-27-_png.rf.b8e44dba62f474180e1809576a020808.jpg,640,640,Speed Limit -10-,102,253,532,562
PLSM-48-_jpg.rf.b8c9abc18a2ba864f526fc70af98bf8d.jpg,640,640,Parking Lot Scooter and MotorCycle,146,199,493,506
SPEED_LIM-876-_png.rf.b78f5be8b1c9646ab9a1de4e9436e2b1.jpg,640,640,Speed Limit -110-,104,128,533,497
STEEPDES-6-_png.rf.b74f98b58fb9312cf4cf72e9e4e73045.jpg,640,640,Steep Desecnt,37,4,610,586
RWAH-13-_jpg.rf.b7abb412894c3c053b966fc1deaf0f59.jpg,640,640,Road Wideness Ahead,48,0,615,640
PTELE-63-_png.rf.b855f4033778a8501a00a37e273608aa.jpg,640,640,Public Telephone,54,36,565,572
RHC-21-_jpg.rf.b8d0f863642b1b861a7c59336adc4ce7.jpg,640,640,Right Hand Curve,142,145,482,468
SPEED_LIM-301-_png.rf.b9157e2fe2b7256379f3b37dda66d0e6.jpg,640,640,Speed limit -15-,176,170,489,486
HUMP-96-_jpg.rf.b929b27ad0a93d14a539b1f2e1f6e28d.jpg,640,640,Hump,125,128,525,584
RHPB-38-_jpg.rf.b7536de73f1bfaf76d8b0a6a108900ad.jpg,640,640,Right Hair Pin Bend,235,183,402,400
HORNPROHIB-15-_jpg.rf.b7ae0d761bb144dd7fe8677d9f278aef.jpg,640,640,Horn Prohibited,28,29,609,566
C-15-_jpg.rf.b8138d48a155377f6a1c009a31a2f601.jpg,640,640,Cattle,23,30,621,612
PEDC-13-_jpg.rf.b92dcf503dcc88933f6c8c4ccad76f64.jpg,640,640,Pedestrian Crossing,60,54,579,624
SPEED_LIM-39-_jpg.rf.b7f1a3c645c20baa8577ae7bc09ca7a9.jpg,640,640,Speed Limit 30,252,96,375,169
SPEED_LIM-1291-_png.rf.b94879f1b52ff3727af7183f0d624c53.jpg,640,640,Speed Limit -90-,128,159,498,494
SPEED_LIM-56-_jpg.rf.b96793e426be7615e748b6d3ad05147f.jpg,640,640,Speed Limit -80-,218,190,392,476
NARROWBRID-19-_jpg.rf.b8f90baa2988a585bfc4a3dce0c48ad6.jpg,640,640,Narrow Bridge,109,86,523,514
SPEED_LIM-744-_png.rf.b9e0073c6a83b900de67cc33bf9cd80a.jpg,640,640,Speed limit -40-,76,135,568,534
SPEED_LIM-545-_png.rf.b93a1152b4aacd4f63824cd73681ffdd.jpg,640,640,Speed limit -15-,103,173,538,591
SPEED_LIM-386-_png.rf.b9c0285dc9669205c51769411da9cd9f.jpg,640,640,Speed Limit -80-,135,196,518,446
NARROWROADAH-24-_jpg.rf.b99f46b68ddde62e5bcdcf0937901aca.jpg,640,640,Narrow road ahead,128,59,300,326
SPEED_LIM-910-_png.rf.b9bf60f72e7288fe2c12e0593e374f1a.jpg,640,640,Speed Limit -50-,87,117,554,513
SPEED_LIM-189-_png.rf.b998896bdf48ad04fbad753729898363.jpg,640,640,Speed Limit -80-,131,153,486,441
SPEED_LIM-896-_png.rf.ba00e5b49c9c7a8b7f96ac5dfcf2e130.jpg,640,640,Speed Limit -25-,6,235,632,574
DD-15-_png.rf.b97b70f230347f42dd3033013035a237.jpg,640,640,Dangerous Dip,90,86,542,553
RRBEN-58-_jpg.rf.b970f5042b1371f473129b64cd8ea866.jpg,640,640,Right Reverse Bend,174,122,475,394
SPEED_LIM-1063-_png.rf.b8f4066d18cb9d6dc21b811e7c342135.jpg,640,640,Speed Limit -20-,90,147,550,498
SPEED_LIM-744-_png.rf.b8583fd995e3a80700029e77f45268a9.jpg,640,640,Speed limit -40-,76,135,568,534
RHC-20-_jpg.rf.b82f9afba31e391710f5deabca7672db.jpg,640,640,Right Hand Curve,48,72,588,560
SPEED_LIM-632-_png.rf.b8c14801c9407d265e5daf6c9be27ae3.jpg,640,640,Speed Limit 30,27,66,578,543
DD-35-_jpg.rf.b8c69627c2eb7a197fb505d8a9b7bf8d.jpg,640,640,Dangerous Dip,102,55,604,563
BA-8-_jpg.rf.b93979252253084910d52fe3ee495b49.jpg,640,640,Barrier Ahead,41,30,432,423
LREFRESH-9-_jpg.rf.b970a8aaa52c5745089b2f351f749b75.jpg,640,640,Light Refreshment,48,94,607,548
SPEED_LIM-896-_png.rf.ba476685d2172da369d642312c9cf217.jpg,640,640,Speed Limit -25-,6,235,632,574
FROCKS-27-_png.rf.ba3ae9d2682e34bdf7ee3cabb47bdbde.jpg,640,640,Falling Rocks,47,82,599,593
NARROWBRID-23-_jpg.rf.ba0404bb4abeef85822784e108426c3e.jpg,640,640,Narrow Bridge,405,110,578,306
SPEED_LIM-27-_png.rf.b9fc69bafaf4e10d545d9d4394ca8c03.jpg,640,640,Speed Limit -10-,102,253,532,562
GIVEWAY-91-_jpg.rf.ba3e185a49de61a403975c683b363dc1.jpg,640,640,Give Way,70,94,628,413
CC-35-_png.rf.ba3b38a57336898ba4ba8c894a9d5ce2.jpg,640,640,Cycle Crossing,54,37,601,606
SPEED_LIM-156-_png.rf.ba6383f0111778983f9b3def78e91341.jpg,640,640,Speed Limit -5-,200,183,419,453
SPEED_LIM-107-_png.rf.ba6ccb311868e71193309db56de0e6a3.jpg,640,640,Speed Limit -100-,107,174,536,473
SPEED_LIM-586-_png.rf.ba9a42ba13ce6def5cac600fcf98f339.jpg,640,640,Speed Limit -8-,37,106,590,528
PLSM-51-_jpg.rf.baa24aba8657b7da6579cf0b2e88f380.jpg,640,640,Parking Lot Scooter and MotorCycle,200,191,437,380
SPEED_LIM-1344-_png.rf.baa9c8655731ae2f57a28470533b1a83.jpg,640,640,Speed Limit -55-,54,231,583,583
SPEED_LIM-772-_png.rf.ba7d152cbf37478da9c35214c5a0a3d1.jpg,640,640,Speed Limit -75-,0,238,636,572
SPEED_LIM-829-_png.rf.babc2993af0bde9411b95f60a00f868f.jpg,640,640,Speed Limit -35-,73,88,576,534
STEEPDES-52-_png.rf.b9ce3f86670f87b920c59318102c84c2.jpg,640,640,Steep Desecnt,37,31,621,625
BA-76-_png.rf.bb025a034d89785841cc0f6533f1ce60.jpg,640,640,Barrier Ahead,36,25,622,622
PEDC-2-_png.rf.bb3ffee82c2bcc873bc38762a0dc4413.jpg,640,640,Pedestrian Crossing,113,42,521,332
SPEED_LIM-1274-_png.rf.b9ec060a6cf6431cd7cdd074c4098bae.jpg,640,640,Speed Limit -60-,81,163,567,487
SLIPROAD-7-_jpg.rf.bb75c7096634bc5b7d90b52363ba9191.jpg,640,640,Slippery Road,109,35,293,290
BA-58-_png.rf.bb4e3bc16939af4e8f3892ce12ff1492.jpg,640,640,Barrier Ahead,24,36,602,608
PLSM-80-_jpg.rf.bb7577e58cf580c23091a9c458029256.jpg,640,640,Parking Lot Scooter and MotorCycle,70,139,152,288
SPEED_LIM-667-_png.rf.bb60765d3650d1e65f02a69ebbb0104e.jpg,640,640,Speed Limit -70-,123,124,528,536
SPEED_LIM-175-_png.rf.b9723b8eac48e6cd741498c1cce8b49f.jpg,640,640,Speed limit -40-,155,188,490,454
SPEED_LIM-1152-_png.rf.ba8dbbe00ebd54172f991d8285ba006a.jpg,640,640,Speed Limit -20-,138,168,504,488
NARROWROADAH-10-_jpg.rf.baea83b68119c1ab954240c293742237.jpg,640,640,Narrow road ahead,163,135,475,454
SPEED_LIM-1195-_png.rf.bae62579951711550633f494bf379291.jpg,640,640,Speed Limit -50-,117,176,492,459
STEEPDES-3-_png.rf.bc05ce0f75ccdeaaf5cedf446b153864.jpg,640,640,Steep Desecnt,43,35,601,552
HORNPROHIB-38-_jpg.rf.bb13c82d15156dde37a61162d347cfa7.jpg,640,640,Horn Prohibited,192,94,451,294
EP-12-_jpg.rf.baf29296ae7377b525ea2bbd75939bbf.jpg,640,640,Eating Place,45,81,591,501
SPEED_LIM-33-_png.rf.bb7dc803727b29b12fbba17c0af6a8f6.jpg,640,640,Speed Limit -70-,56,234,573,547
SPNE-12-_jpg.rf.ba61d6db254b61c6c510b8de1a8e7c3e.jpg,640,640,Straight Prohibitor No Entry,80,83,570,571
SPEED_LIM-325-_png.rf.bc31c5074817cfbb1a9ef56703fb614e.jpg,640,640,Speed Limit -70-,126,177,513,453
PEDC-17-_jpg.rf.badc736fceed8be8e51952933342a85e.jpg,640,640,Pedestrian Crossing,171,22,460,318
PEDC-17-_jpg.rf.badc736fceed8be8e51952933342a85e.jpg,640,640,Pedestrian Crossing,186,343,462,640
SPEED_LIM-1157-_png.rf.bb70e610c97067886dcecc5f8242f78d.jpg,640,640,Speed Limit -60-,125,159,533,482
STOP-32-_png.rf.bbc2b74cb60cb077e293c8a45f267b3b.jpg,640,640,Stop,46,20,619,597
FIRST-AID-3-_jpg.rf.bc28f710119988bf45d9083c8a30735b.jpg,640,640,First Aid Post,138,39,523,556
SPEED_LIM-481-_png.rf.bbe11d1155b8794f9f2313cab586f2f2.jpg,640,640,Speed Limit 30,56,139,588,523
C-32-_png.rf.b9f046b66f0c03627fc2f0f05c56d195.jpg,640,640,Cattle,44,25,611,615
RHPB-39-_jpg.rf.bbeb598bebfaf2424243fc4489a43077.jpg,640,640,Right Hair Pin Bend,119,95,549,477
SPEED_LIM-1271-_png.rf.bc20417c89d1471161342e29ef03116e.jpg,640,640,Speed Limit -35-,96,155,559,489
LRB-15-_jpg.rf.bc0202d3670fc789067ca568892d41c7.jpg,640,640,Right Reverse Bend,292,141,578,385
NARROWROADAH-11-_jpg.rf.ba2b66f9ed9a6a9d9cb1e0bcc58c000c.jpg,640,640,Narrow road ahead,196,133,455,456
SPEED_LIM-1394-_png.rf.bc9daa5b242afef2d60c64aaeaf4822b.jpg,640,640,Speed Limit -110-,119,170,508,456
SAHED-20-_png.rf.bcc0c7d2b51f250c7bb85874c0c77118.jpg,640,640,School Ahead,58,32,559,570
PLCY-29-_jpg.rf.bc0d0f96d027f90e78e38e736f9ef610.jpg,640,640,Parking Lot Cycle,64,410,544,558
PLCY-29-_jpg.rf.bc0d0f96d027f90e78e38e736f9ef610.jpg,640,640,Parking Lot Cycle,240,272,567,373
PLCY-29-_jpg.rf.bc0d0f96d027f90e78e38e736f9ef610.jpg,640,640,Parking Lot Cycle,336,216,572,271
PLCY-29-_jpg.rf.bc0d0f96d027f90e78e38e736f9ef610.jpg,640,640,Parking Lot Cycle,402,173,570,206
PLCY-29-_jpg.rf.bc0d0f96d027f90e78e38e736f9ef610.jpg,640,640,Parking Lot Cycle,425,156,567,172
PLCY-29-_jpg.rf.bc0d0f96d027f90e78e38e736f9ef610.jpg,640,640,Parking Lot Cycle,455,128,551,151
FERRY-21-_jpg.rf.bcb8b6ed39d53afddce8e82c1bb8366a.jpg,640,640,Caution,61,42,589,546
PEDC-26-_png.rf.bcb36483b7ddc0f1cea6b04eac96b612.jpg,640,640,Pedestrian Crossing,96,106,576,575
SPEED_LIM-10-_png.rf.bced1b64ef4511f428d6adfb78096533.jpg,640,640,Speed Limit -10-,49,89,596,533
SPEED_LIM-1153-_png.rf.bc5c10eb9b75f06153d401c8621a3538.jpg,640,640,Speed Limit 30,117,136,499,459
PEDC-1-_jpeg.rf.bbd7b462ed9a2fefba4e29d0dbbc2d08.jpg,640,640,Pedestrian Crossing,248,149,491,490
SPEED_LIM-12-_jpg.rf.bc85dca0a35cc183e52e328369820cbd.jpg,640,640,Speed Limit -20-,144,115,544,249
SPEED_LIM-1269-_png.rf.baed1cdf232a5e8679a117f797c8bacf.jpg,640,640,Speed Limit -25-,69,167,545,485
STEEPAS-25-_png.rf.bbb868ad7cd38c6760bcac0be6ae81f9.jpg,640,640,Steep Ascent,42,66,617,600
RRBEN-1-_jpg.rf.bc4deb70796e90b21d11000450e0888b.jpg,640,640,Right Reverse Bend,128,45,523,443
SPEED_LIM-1330-_png.rf.bd212ad0dca43d755d11cfe3042c53d9.jpg,640,640,Speed Limit -110-,81,145,551,502
SPEED_LIM-810-_png.rf.bc6c9dc6b4a4dc9c442f93d318dfa085.jpg,640,640,Speed Limit -60-,81,106,546,547
ROUNDAB-1-_jpg.rf.bbc21a7acafdad11bee27d2d21361153.jpg,640,640,Round About,65,59,588,585
STOP-60-_png.rf.bb8e32dff2026f8dc66dec71b0aedb30.jpg,640,640,Stop,51,41,606,602
DD-47-_jpg.rf.bcfabb34a12bc176a6f4830280fd148a.jpg,640,640,Dangerous Dip,350,332,577,619
STOP-15-_jpg.rf.bcb7af8f0fe64ec5d298a0736bfb6117.jpg,640,640,Stop,398,190,469,312
STOP-15-_jpg.rf.bcb7af8f0fe64ec5d298a0736bfb6117.jpg,640,640,Stop,360,169,493,334
STOP-15-_jpg.rf.bcb7af8f0fe64ec5d298a0736bfb6117.jpg,640,640,Stop,277,151,473,325
STOP-33-_jpg.rf.bd2e33fdb2c87efb362ef39b780703ab.jpg,640,640,Stop,52,45,587,597
GIVEWAY-90-_jpg.rf.bc341c3bd5b38e3875b195a7875eee95.jpg,640,640,Give Way,138,90,303,279
SPEED_LIM-186-_png.rf.bc57d26b353b21fac722f5f851b05764.jpg,640,640,Speed Limit -60-,107,170,537,459
C-29-_png.rf.bc5909efe7ca33c3ea1c301e1b70e48b.jpg,640,640,Cattle,32,32,620,611
SPEED_LIM-207-_png.rf.bd54e00bfe705e39d2efda67e4efc396.jpg,640,640,Speed Limit -110-,115,179,505,460
PEDC-32-_png.rf.bcff965c5fb3ff82d83e23947338d3f3.jpg,640,640,Pedestrian Crossing,33,61,614,598
RHC-32-_jpg.rf.bcb6ccc31c2801dae4d495b00e0cf858.jpg,640,640,Right Hand Curve,67,72,572,536
C-19-_png.rf.bd92cacf12fb7e22586e93f8cc628cba.jpg,640,640,Cattle,22,58,620,619
SPEED_LIM-265-_png.rf.bd3923b9b2ec32a1a2f97179a7088df9.jpg,640,640,Speed limit -40-,128,179,511,449
SPEED_LIM-608-_png.rf.bd902bb2767d6b36366c518bed093565.jpg,640,640,Speed Limit -50-,72,87,564,553
SPEED_LIM-684-_png.rf.bd3b2521b29ecae6f7da4faf8d2ab940.jpg,640,640,Speed Limit -50-,76,98,574,556
NOTHROAD-16-_jpg.rf.bdb6423972e685628959a442e4c6f2df.jpg,640,640,No Thorough Road,101,60,492,505
PEDC-12-_png.rf.bc38cca5982fbf74bbd32358de64acf4.jpg,640,640,Pedestrian Crossing,20,27,603,587
HUMP-23-_jpg.rf.bdb4674d435d0dfe1b20c50219aeafc9.jpg,640,640,Hump,248,55,397,232
HUMP-23-_jpg.rf.bdb4674d435d0dfe1b20c50219aeafc9.jpg,640,640,Speed limit -40-,256,248,388,407
NARROWROADAH-7-_jpg.rf.bd9a3e7f84f97909af50b81fd16bc0ea.jpg,640,640,Narrow road ahead,369,72,584,383
PLSM-40-_jpg.rf.bd5b0301da0e327a5b8d906bd3388ccd.jpg,640,640,Parking Lot Scooter and MotorCycle,26,275,131,425
PLSM-40-_jpg.rf.bd5b0301da0e327a5b8d906bd3388ccd.jpg,640,640,Parking Lot Scooter and MotorCycle,146,378,352,586
PLSM-40-_jpg.rf.bd5b0301da0e327a5b8d906bd3388ccd.jpg,640,640,Parking Lot Scooter and MotorCycle,43,310,378,582
SPEED_LIM-940-_png.rf.bcc71e33655b28088ca72a74d6a6dbfb.jpg,640,640,Speed Limit -10-,77,119,551,532
GIVEWAY-87-_jpg.rf.bdab2b5d9bd1cb7063e180827f939971.jpg,640,640,Give Way,135,110,522,402
GIVEWAY-59-_jpg.rf.bda2be69b46e556e0e29bffd419e0519.jpg,640,640,Give Way,46,34,614,521
CC-57-_png.rf.bda81effc08d962c069b7abf4fba861e.jpg,640,640,Cycle Crossing,40,32,591,604
PLC-2-_jpg.rf.bcc6294eebf8274c0de7be2d234f03b4.jpg,640,640,Parking Lot Cars,97,32,534,487
FIRST-AID-56-_jpg.rf.bd2385ba8a163ab020e4caf513c4b328.jpg,640,640,First Aid Post,141,47,557,396
